timestamp_milli,exec_time_milli
6237.621,8.567
6253.646,7.359
6266.562,5.728
6277.698,5.290
6289.694,6.296
6301.745,5.585
6312.842,15.353
6335.112,6.840
6362.135,17.398
6399.880,19.914
6439.895,23.651
6483.476,17.029
6515.838,11.023
6545.483,8.398
6582.854,9.828
6602.499,9.610
6622.280,22.428
6658.864,7.309
6673.197,8.991
6687.683,5.566
6699.091,6.520
6718.514,10.749
6742.372,10.470
6763.001,10.256
6784.756,17.327
6811.423,10.059
6829.431,8.130
6845.748,8.415
6861.759,8.112
6877.968,8.460
6894.070,8.345
6910.460,7.886
6926.359,8.439
6943.046,7.797
6958.576,8.441
6979.870,12.692
7005.462,12.802
7030.916,13.559
7058.821,14.481
7087.402,13.972
7115.741,12.363
7143.105,14.984
7173.913,22.760
7216.683,18.957
7247.950,12.207
7270.483,11.102
7294.870,11.972
7337.683,19.099
7374.888,18.615
7408.589,15.451
7444.732,17.875
7476.369,18.708
7523.432,9.880
7556.199,22.185
7596.832,10.246
7629.907,17.212
7663.679,11.230
7707.406,16.791
7738.557,13.320
7763.652,6.724
7781.573,7.538
7795.387,7.023
7808.244,5.983
7819.841,5.516
7830.966,5.446
7841.868,5.431
7852.537,5.825
7864.313,6.401
7876.285,6.675
7888.466,5.316
7899.523,5.622
7910.551,5.854
7921.696,5.502
7933.909,7.169
7947.738,7.050
7960.371,5.505
7971.491,5.809
7983.099,5.499
7993.869,6.219
8014.123,13.223
8050.524,15.440
8087.393,15.373
8117.096,13.078
8143.521,17.166
8178.260,16.054
8210.965,15.381
8241.297,14.321
8265.984,19.934
8300.427,5.843
8312.628,10.899
8338.262,10.668
8364.901,17.752
8399.627,16.580
8423.597,19.801
8458.981,16.916
8500.204,45.588
8563.625,26.888
8631.514,32.729
8674.812,7.936
8688.612,5.518
8699.807,5.653
8711.321,5.500
8722.477,5.793
8737.037,6.024
8748.952,7.143
8762.162,6.724
8774.592,13.305
8800.965,13.558
8830.837,11.572
8856.434,7.959
8873.589,9.368
8889.706,6.413
8913.737,11.610
8937.403,10.558
8959.390,12.569
8991.683,13.536
9012.454,6.488
9028.305,6.782
9046.492,5.263
9057.167,5.775
9075.406,10.495
9095.425,10.305
9115.527,9.736
9134.637,12.944
9161.101,12.615
9188.310,12.850
9219.247,17.624
9250.508,12.599
9275.939,12.271
9300.920,12.994
9326.685,39.612
9392.491,23.594
9431.466,15.103
9470.593,33.035
9524.007,19.731
9556.604,11.034
9582.954,14.460
9615.416,26.533
9663.422,26.239
9710.140,12.522
9730.569,14.645
9754.616,5.940
9767.098,5.670
9778.546,6.619
9791.879,5.617
9804.594,5.229
9815.689,5.610
9827.329,5.930
9838.920,5.885
9850.497,5.344
9861.237,5.540
9872.736,16.620
9905.943,19.983
9947.081,18.071
9983.331,17.249
10022.017,18.207
10055.044,12.358
10079.879,12.478
10108.027,16.218
10138.009,13.213
10164.709,13.281
10191.251,12.910
10219.179,13.477
10245.500,12.893
10271.889,14.295
10306.950,14.206
10335.512,14.885
10367.481,15.285
10409.596,14.923
10446.009,44.496
10519.846,23.872
10573.739,35.695
10620.594,21.722
10658.045,10.805
10676.062,7.323
10689.115,5.550
10701.059,5.816
10712.583,12.245
10734.522,9.723
10751.126,6.502
10767.805,14.520
10788.434,5.419
10800.816,7.367
10814.496,6.845
10829.008,9.470
10844.407,7.633
10858.161,5.521
10871.027,7.339
10887.226,6.627
10899.680,5.479
10910.540,5.518
10921.739,5.696
10933.395,8.711
10947.586,5.495
10958.669,5.410
10969.972,5.328
10980.881,5.497
10992.417,5.612
11003.565,5.663
11015.477,5.309
11026.153,5.320
11036.892,5.526
11055.040,12.379
11080.156,13.331
11106.657,12.812
11132.967,12.493
11158.624,14.085
11186.572,15.316
11217.752,13.138
11243.918,13.425
11270.137,12.676
11295.456,12.656
11321.384,13.077
11347.337,21.946
11395.208,14.941
11424.547,11.501
11455.601,15.918
11493.558,21.978
11528.074,12.808
11551.506,14.023
11578.786,18.745
11609.484,16.018
11636.065,19.667
11666.992,12.853
11695.733,16.658
11727.880,7.707
11741.534,5.363
11752.408,5.501
11763.499,5.646
11774.577,5.642
11785.640,5.327
11796.749,5.263
11807.389,5.678
11818.487,5.716
11829.832,5.514
11840.768,5.238
11851.470,5.296
11862.064,5.199
11872.950,12.328
11897.943,12.473
11922.513,13.107
11948.234,12.538
11973.573,14.740
12001.659,13.348
12027.874,13.325
12054.295,12.722
12080.049,12.675
12105.665,12.970
12131.800,12.465
12157.158,12.268
12184.038,14.016
12208.977,9.651
12226.418,7.788
12242.416,7.773
12263.766,14.196
12291.677,12.516
12318.219,16.225
12346.956,21.052
12395.872,31.585
12444.554,19.185
12483.641,27.799
12523.665,16.040
12554.236,18.457
12585.573,29.966
12627.236,20.251
12667.782,11.792
12685.744,6.252
12698.077,7.649
12711.881,6.936
12725.542,8.890
12744.429,6.347
12756.645,5.476
12768.004,5.276
12778.876,5.570
12789.845,5.281
12800.423,5.404
12811.503,5.462
12822.299,5.637
12833.217,5.165
12844.096,5.308
12855.157,5.604
12874.468,15.136
12904.342,14.819
12934.054,15.312
12963.762,14.564
12994.456,15.035
13026.039,15.362
13055.925,13.899
13084.357,14.115
13113.037,13.891
13142.814,16.375
13176.743,16.482
13210.372,15.919
13240.742,13.721
13268.535,22.471
13309.360,16.070
13335.727,10.182
13355.623,9.681
13387.203,28.699
13443.377,22.441
13493.348,18.031
13535.414,20.149
13571.565,11.569
13597.405,14.213
13631.745,14.866
13664.567,11.761
13688.578,6.366
13702.201,7.092
13717.028,6.586
13730.436,5.397
13741.304,6.966
13753.640,5.701
13765.032,5.219
13776.004,5.435
13787.098,5.102
13797.588,5.195
13808.284,5.304
13819.198,5.558
13830.344,5.372
13841.249,5.093
13851.877,5.185
13862.294,5.411
13873.211,5.817
13893.738,12.352
13918.742,13.540
13945.803,12.793
13971.280,12.804
13996.212,13.211
14021.842,12.663
14047.118,13.132
14073.233,12.825
14098.632,12.663
14123.908,12.848
14149.926,12.778
14182.037,14.247
14212.685,12.612
14241.074,12.667
14266.861,14.222
14293.947,12.215
14318.717,13.133
14344.820,14.179
14372.037,17.446
14401.244,8.824
14430.389,21.946
14460.996,20.404
14499.386,24.082
14546.261,21.359
14592.986,10.606
14618.468,11.150
14642.832,9.800
14664.972,10.366
14685.827,7.073
14700.687,5.912
14712.640,5.682
14723.560,5.655
14735.143,5.555
14745.917,5.322
14757.128,5.984
14775.899,13.097
14801.551,12.923
14827.062,13.125
14853.746,12.796
14879.137,12.489
14904.366,13.424
14930.478,13.548
14958.742,13.784
14985.510,13.006
15011.611,12.761
15037.627,12.876
15063.201,13.258
15089.729,12.634
15114.867,12.750
15140.327,12.700
15164.684,9.064
15183.400,7.818
15198.837,7.648
15214.060,7.663
15229.063,7.706
15244.114,6.142
15256.007,5.893
15267.463,5.711
15279.203,12.839
15303.153,7.472
15318.242,7.289
15332.954,7.530
15347.903,7.729
15363.094,7.923
15378.353,16.216
15434.521,20.902
15475.538,18.150
15507.583,7.770
15530.764,44.834
15587.047,16.285
15619.469,12.120
15640.117,27.381
15678.606,9.053
15694.655,7.077
15708.334,5.887
15720.317,6.136
15739.912,8.687
15756.502,7.575
15771.867,8.285
15787.669,7.620
15803.462,7.803
15818.846,7.808
15835.109,7.975
15851.337,7.888
15867.041,7.568
15882.963,7.816
15898.383,8.164
15914.751,12.548
15940.282,12.866
15966.601,12.736
15992.121,12.221
16017.201,13.341
16043.440,13.138
16069.771,12.712
16095.068,12.968
16120.684,12.904
16147.413,12.655
16173.071,10.140
16190.146,6.681
16203.060,6.551
16215.950,6.810
16229.444,7.080
16243.201,6.471
16256.266,6.284
16269.533,6.365
16282.442,7.193
16296.335,6.770
16309.600,7.428
16323.380,6.452
16337.392,7.029
16350.661,5.833
16361.982,5.345
16372.430,5.144
16383.648,14.716
16405.805,5.946
16421.349,9.076
16439.448,12.588
16462.371,9.830
16481.769,9.724
16501.783,9.760
16538.116,13.843
16575.632,24.055
16606.942,26.204
16645.030,20.084
16678.544,12.197
16699.894,10.073
16720.974,17.179
16744.523,6.167
16756.264,5.239
16767.425,5.437
16778.542,6.016
16790.012,5.440
16801.224,14.696
16830.473,17.926
16863.706,14.837
16892.966,14.927
16923.772,16.409
16954.140,13.604
16982.080,13.694
17009.888,14.436
17038.561,13.737
17065.984,14.442
17094.580,13.503
17122.668,14.012
17150.896,13.836
17178.869,14.393
17207.360,14.082
17235.630,14.006
17263.763,14.375
17292.669,10.618
17313.259,10.288
17334.150,9.957
17353.746,10.157
17377.503,10.121
17411.912,17.610
17450.678,23.154
17511.653,23.947
17570.196,10.829
17611.689,15.899
17647.117,18.181
17676.376,10.279
17697.015,10.152
17714.396,7.612
17728.945,5.878
17740.616,5.232
17751.743,5.542
17763.310,5.165
17773.945,5.240
17784.576,5.418
17795.474,5.467
17806.198,5.080
17816.603,5.427
17827.221,5.813
17838.573,5.418
17849.755,5.444
17860.756,5.196
17871.068,5.528
17882.162,5.053
17892.630,5.373
17903.455,5.085
17913.665,5.429
17924.291,5.351
17934.987,5.386
17945.781,5.385
17956.548,5.386
17966.964,5.749
17978.373,5.373
17989.666,12.086
18014.732,12.356
18039.544,12.334
18064.894,13.275
18090.862,13.530
18117.033,12.950
18142.879,12.541
18168.457,10.761
18187.008,7.389
18202.089,7.212
18216.753,7.618
18231.585,7.876
18247.278,7.716
18262.622,7.445
18280.530,8.607
18298.820,8.916
18316.288,6.006
18328.211,5.821
18339.941,5.649
18351.088,6.263
18362.801,6.012
18375.494,13.048
18402.091,41.837
18465.882,17.868
18503.708,16.158
18541.004,18.705
18587.772,24.005
18629.363,18.302
18665.340,10.461
18688.394,13.013
18722.753,8.897
18738.353,6.620
18751.814,7.600
18767.138,5.646
18778.233,5.634
18789.654,5.191
18800.284,5.578
18811.219,5.267
18822.084,5.394
18832.832,5.461
18844.110,5.961
18862.707,12.496
18887.943,12.884
18913.931,12.623
18938.966,12.152
18963.660,12.390
18989.023,12.746
19014.441,13.284
19041.084,12.932
19067.054,12.546
19092.618,12.502
19117.841,12.557
19143.509,13.068
19169.052,12.809
19194.661,9.333
19213.330,9.560
19236.053,14.881
19265.347,9.203
19283.629,7.605
19299.137,7.511
19314.791,7.701
19330.267,7.553
19350.528,11.284
19370.631,7.934
19385.859,7.801
19406.157,40.156
19453.682,11.108
19489.392,10.267
19523.386,20.261
19563.489,18.847
19599.427,9.582
19627.823,16.080
19663.406,18.154
19695.334,8.165
19710.667,7.013
19725.155,7.348
19739.909,7.074
19752.361,5.580
19763.582,5.415
19774.363,5.788
19785.904,5.100
19796.296,5.455
19807.214,5.315
19817.789,5.380
19828.627,5.194
19839.299,5.402
19849.919,5.584
19861.131,5.330
19872.256,5.618
19890.193,12.353
19915.527,13.070
19941.269,12.599
19966.472,12.984
19992.711,12.762
20018.533,12.317
20043.677,12.841
20069.390,12.983
20094.916,12.375
20120.018,13.494
20146.297,13.169
20172.221,12.852
20197.507,12.808
20223.160,13.380
20249.459,12.608
20274.377,10.181
20293.464,8.890
20312.381,8.850
20328.546,6.374
20340.731,5.627
20353.284,5.634
20364.631,5.610
20376.233,5.774
20387.782,5.697
20399.244,5.560
20410.302,13.312
20436.700,7.193
20454.178,10.374
20474.449,9.934
20494.412,9.833
20514.076,9.999
20534.063,9.971
20554.284,9.874
20576.204,10.389
20597.142,13.531
20642.319,12.511
20667.699,22.906
20727.692,19.870
20755.493,6.082
20767.434,5.151
20777.861,5.667
20788.884,5.786
20807.867,14.351
20835.117,12.397
20861.122,12.340
20886.580,12.346
20912.100,13.437
20938.505,11.985
20963.558,12.925
20989.268,12.710
21015.261,12.698
21040.528,13.111
21066.425,12.375
21092.020,12.925
21117.291,13.196
21143.407,13.535
21169.005,13.613
21195.597,13.175
21221.305,12.477
21246.278,11.743
21265.956,7.465
21280.925,7.854
21302.037,13.441
21324.505,7.584
21338.677,6.280
21351.410,6.455
21364.544,6.448
21377.599,6.553
21391.124,6.062
21403.740,9.809
21426.225,19.695
21475.437,12.032
21511.989,11.427
21558.546,21.461
21615.582,16.264
21659.406,17.340
21695.490,10.085
21711.768,5.880
21724.259,6.310
21737.008,6.448
21749.915,6.750
21762.448,5.338
21773.376,5.991
21785.226,5.276
21795.986,5.284
21806.709,5.584
21817.857,5.639
21829.014,5.232
21840.052,5.374
21851.111,5.620
21862.049,5.383
21873.019,5.428
21884.042,5.467
21895.132,5.617
21914.529,12.445
21939.289,12.582
21964.708,12.098
21989.613,12.379
22014.346,12.707
22041.510,14.432
22070.556,13.609
22098.665,14.257
22127.101,14.357
22155.489,14.334
22183.791,12.817
22205.406,8.113
22221.215,8.010
22236.915,8.154
22254.160,9.271
22271.430,6.804
22285.023,6.852
22298.678,6.779
22312.411,6.941
22326.248,6.831
22339.858,6.976
22354.482,6.683
22367.815,5.904
22379.527,7.185
22392.767,5.517
22404.199,5.747
22415.741,5.866
22438.048,13.861
22470.162,15.266
22504.441,16.204
22532.468,13.075
22559.757,17.818
22592.991,19.205
22626.683,16.855
22659.478,24.313
22692.766,21.086
22725.317,11.062
22744.664,7.225
22759.266,8.729
22776.217,6.611
22788.345,6.035
22799.890,8.157
22815.774,5.724
22827.226,5.410
22838.398,5.448
22849.269,5.837
22860.683,6.015
22872.241,5.571
22883.446,5.147
22895.588,6.217
22907.268,5.657
22918.579,5.538
22929.859,5.534
22940.705,5.318
22951.463,5.492
22962.379,5.346
22973.100,5.577
22984.181,6.018
22995.557,5.353
23006.069,5.205
23017.104,5.802
23028.793,6.250
23041.175,5.839
23053.118,5.346
23063.709,5.648
23074.750,5.678
23085.713,5.581
23097.552,5.536
23108.529,5.401
23119.260,5.105
23129.595,5.441
23140.407,5.464
23151.129,5.137
23162.333,5.562
23173.339,5.238
23184.236,5.429
23194.712,5.479
23206.037,5.157
23216.571,5.801
23227.972,6.414
23240.032,5.487
23251.399,5.356
23262.374,5.576
23278.129,7.424
23292.146,5.408
23303.245,5.851
23314.614,5.406
23325.636,5.195
23336.793,5.734
23348.190,5.824
23359.547,5.601
23371.284,5.580
23382.590,5.800
23393.864,5.217
23404.849,5.204
23415.691,8.343
23442.322,12.609
23478.785,11.353
23507.430,15.908
23541.951,25.629
23586.494,24.618
23627.233,12.886
23655.599,15.745
23683.348,25.319
23725.432,16.781
23747.572,5.458
23759.854,5.899
23772.396,5.759
23791.649,9.026
23807.844,6.553
23820.406,6.817
23833.122,5.990
23844.826,5.760
23856.282,5.540
23867.953,6.225
23880.706,6.585
23893.350,6.432
23906.598,6.291
23927.783,15.178
23957.491,14.962
23986.776,14.510
24017.082,18.034
24049.811,15.076
24078.691,15.160
24108.737,15.729
24139.254,14.546
24169.879,14.440
24198.615,13.916
24227.063,14.129
24255.452,14.183
24283.921,13.862
24311.988,14.059
24340.099,14.401
24368.242,14.085
24396.746,13.695
24424.323,23.635
24475.901,21.825
24512.197,18.039
24551.744,15.730
24584.207,11.071
24615.667,8.437
24638.202,17.248
24670.290,9.245
24699.871,19.723
24732.121,22.528
24762.121,7.221
24776.210,7.187
24789.298,5.554
24801.491,5.664
24812.317,5.207
24822.895,5.904
24834.276,5.575
24853.593,12.871
24879.125,12.047
24903.451,12.779
24929.543,12.837
24955.625,12.230
24980.934,12.579
25006.618,12.416
25031.775,13.629
25058.636,13.490
25085.637,13.270
25111.436,12.730
25137.518,11.437
25157.457,6.868
25170.738,6.790
25184.280,6.193
25196.854,6.338
25210.070,13.614
25238.145,13.096
25265.630,9.918
25286.084,15.390
25315.685,14.240
25341.256,13.286
25362.771,6.714
25375.688,5.299
25386.608,5.492
25397.533,5.192
25408.531,5.140
25418.925,5.315
25429.784,5.094
25440.118,12.139
25460.588,6.695
25476.991,11.864
25500.726,43.025
25563.451,17.733
25606.643,20.790
25651.736,20.040
25687.703,15.926
25720.681,11.608
25748.688,6.234
25765.130,6.894
25779.289,6.219
25791.345,5.364
25802.131,5.478
25813.407,5.116
25824.036,5.484
25834.967,5.697
25846.403,5.805
25857.926,5.709
25869.209,6.003
25880.943,5.129
25892.093,5.610
25903.348,5.931
25917.893,8.489
25935.217,5.567
25947.003,5.332
25958.204,6.373
25969.777,6.350
25982.208,16.080
26013.613,14.893
26043.691,15.342
26076.362,16.669
26110.081,16.077
26142.131,15.922
26175.647,16.635
26210.500,16.074
26243.838,16.027
26276.728,17.469
26309.212,14.452
26338.327,16.919
26378.467,19.967
26409.828,7.752
26424.535,6.705
26437.870,6.485
26464.553,22.393
26496.538,16.124
26531.837,8.786
26557.328,13.492
26597.452,14.004
26628.162,17.344
26662.731,13.137
26693.773,9.626
26725.048,17.070
26764.531,9.737
26780.994,6.695
26794.656,5.706
26806.216,5.845
26817.533,5.670
26828.631,5.141
26839.122,5.222
26849.642,5.591
26860.486,5.731
26871.559,5.432
26883.062,6.631
26895.629,5.498
26906.641,5.446
26917.802,5.555
26928.784,5.720
26939.893,5.649
26951.176,5.452
26962.211,5.354
26973.190,5.444
26984.427,5.600
26995.501,5.151
27006.181,5.034
27016.446,5.479
27027.459,5.330
27038.280,5.304
27049.143,5.384
27059.922,5.231
27070.594,5.656
27081.646,5.202
27092.853,6.882
27105.731,5.495
27116.511,5.270
27127.465,5.288
27138.389,5.638
27149.771,5.727
27161.115,5.460
27172.182,5.280
27182.961,5.397
27193.777,5.557
27204.949,5.626
27216.572,5.503
27227.498,5.696
27238.739,5.399
27249.708,5.825
27260.989,5.849
27281.383,14.146
27310.224,14.260
27339.371,16.383
27370.361,14.018
27397.229,10.166
27417.044,10.522
27437.581,10.038
27470.298,18.932
27503.306,10.359
27523.673,10.073
27544.086,10.276
27564.790,9.981
27585.366,10.352
27606.516,12.602
27630.788,11.334
27656.608,16.985
27681.885,11.885
27714.030,25.600
27759.528,17.328
27798.795,9.617
27822.515,7.359
27835.683,6.100
27847.853,6.303
27859.378,5.495
27870.430,5.208
27881.004,5.576
27892.293,5.281
27903.194,5.352
27913.912,5.513
27924.816,5.648
27935.998,5.749
27947.231,5.688
27958.572,5.400
27969.592,5.604
27980.615,5.199
27991.739,5.490
28002.759,5.959
28022.989,14.616
28051.472,14.941
28080.551,14.086
28109.386,13.742
28137.185,13.998
28167.036,14.182
28198.557,14.389
28226.765,15.143
28257.006,14.455
28308.748,17.327
28336.279,7.180
28351.131,6.552
28363.460,5.430
28374.621,5.512
28385.519,5.552
28396.402,6.084
28416.608,14.206
28444.827,14.213
28488.318,28.447
28545.874,13.697
28573.895,11.500
28599.290,16.242
28629.650,21.833
28668.144,19.483
28698.806,23.386
28733.464,16.165
28763.412,20.450
28798.409,9.778
28818.335,7.133
28832.779,7.336
28848.248,5.666
28859.964,5.833
28871.274,5.384
28882.174,5.191
28892.776,5.363
28903.537,5.398
28914.617,5.623
28925.453,5.221
28936.198,5.321
28947.115,5.567
28958.072,5.330
28969.327,12.234
28994.415,13.039
29024.135,14.868
29056.570,16.076
29088.655,17.016
29118.256,12.717
29143.490,13.046
29169.613,12.552
29194.743,12.469
29220.033,12.562
29245.286,12.656
29270.884,12.764
29298.770,12.875
29324.679,12.710
29349.954,12.669
29374.775,12.890
29399.028,7.565
29414.553,7.642
29429.886,7.347
29444.945,7.624
29460.040,14.104
29484.709,13.786
29530.037,23.008
29569.550,23.716
29601.787,32.705
29647.703,23.838
29691.604,11.855
29727.733,12.366
29755.571,9.052
29774.821,6.119
29787.295,6.225
29799.932,6.416
29812.481,5.644
29823.640,5.970
29835.489,6.402
29854.611,11.543
29877.629,10.714
29899.318,8.227
29915.481,7.960
29931.069,7.968
29947.293,8.080
29963.706,7.677
29979.740,7.911
29995.672,8.268
30018.185,13.624
30045.789,14.232
30074.171,13.909
30102.354,14.005
30130.360,13.647
30158.565,14.168
30186.645,14.267
30215.216,15.225
30244.570,13.673
30272.000,14.067
30300.213,10.303
30320.565,9.992
30341.423,9.712
30361.193,10.474
30383.226,8.164
30400.683,8.267
30416.351,5.728
30428.420,5.757
30440.264,7.421
30453.862,5.859
30465.566,9.904
30487.753,22.150
30522.920,23.388
30562.594,19.402
30598.619,16.924
30635.880,11.673
30664.292,23.422
30708.269,11.359
30735.968,9.979
30769.197,15.730
30794.984,7.306
30809.554,7.995
30823.828,5.608
30834.795,5.548
30846.112,5.230
30856.553,5.269
30867.269,5.679
30878.290,5.676
30889.362,5.648
30900.416,5.272
30910.776,6.888
30923.518,5.136
30934.270,5.589
30945.306,6.177
30956.996,5.395
30968.693,5.324
30979.649,5.456
30990.555,5.567
31001.758,5.652
31012.710,5.244
31023.412,5.595
31035.046,5.215
31046.056,5.391
31056.893,4.905
31066.990,5.456
31077.886,5.350
31089.113,5.670
31100.381,5.998
31111.719,5.403
31122.516,5.727
31133.707,5.364
31144.509,5.686
31155.989,5.489
31167.257,16.277
31198.619,15.594
31228.928,14.231
31256.974,13.963
31286.746,13.950
31314.740,14.114
31343.440,16.239
31374.688,14.495
31406.445,15.501
31435.844,13.788
31459.762,9.721
31488.144,15.990
31521.988,16.854
31551.537,10.581
31571.818,10.346
31592.147,9.720
31611.632,9.765
31631.554,9.938
31651.286,9.760
31670.786,10.112
31691.179,9.863
31714.613,9.535
31742.592,21.023
31782.492,33.282
31839.359,6.666
31852.663,7.390
31866.226,5.130
31876.443,5.504
31887.551,5.229
31898.389,5.817
31909.990,5.647
31921.182,5.237
31932.031,6.044
31950.684,12.993
31976.172,13.139
32002.668,12.681
32030.023,14.827
32061.160,17.994
32094.384,13.262
32120.287,12.934
32145.621,13.245
32171.336,13.679
32197.982,12.938
32223.232,13.250
32248.752,12.887
32273.835,12.781
32299.239,13.979
32326.330,12.251
32351.637,12.607
32377.225,12.989
32402.791,12.598
32428.414,12.229
32454.144,11.906
32478.949,14.239
32510.355,7.384
32525.293,7.488
32540.343,7.503
32555.638,9.972
32575.918,10.098
32596.434,14.093
32635.552,36.189
32685.706,15.020
32723.697,13.918
32756.742,9.042
32778.521,14.689
32803.674,9.179
32819.193,6.565
32832.253,8.339
32848.644,6.569
32860.643,5.633
32871.311,5.343
32884.144,5.665
32895.257,6.136
32906.654,5.502
32917.713,5.766
32936.971,12.627
32962.185,11.955
32987.575,13.117
33012.890,13.243
33051.896,13.832
33082.334,14.299
33109.957,12.656
33135.687,12.709
33161.281,13.003
33187.108,12.202
33213.324,13.036
33239.587,13.338
33265.908,16.253
33299.725,15.077
33327.782,9.334
33346.471,8.907
33365.189,9.480
33384.074,9.053
33402.581,9.456
33421.879,9.809
33441.554,12.407
33466.660,13.138
33500.496,20.955
33542.591,25.113
33606.583,10.821
33633.543,13.550
33663.701,17.894
33695.053,13.065
33726.672,16.920
33790.649,14.023
33811.353,7.125
33825.360,6.895
33839.582,6.915
33852.546,5.731
33863.451,5.627
33880.933,9.131
33899.277,10.294
33919.405,9.024
33938.060,9.575
33957.868,10.126
33977.528,9.723
33996.803,9.453
34015.806,9.323
34034.562,8.879
34052.654,9.189
34071.055,9.148
34089.240,9.127
34108.193,11.346
34129.794,10.522
34151.520,9.901
34170.827,10.027
34190.319,9.803
34209.643,9.902
