timestamp_milli,exec_time_milli
4494.587,5.527
4505.729,5.267
4516.879,5.800
4537.647,14.941
4567.919,14.815
4597.181,14.992
4627.648,15.029
4658.998,15.735
4690.117,14.300
4718.615,15.066
4749.408,17.128
4781.596,22.296
4821.975,25.986
4879.948,18.868
4923.935,30.781
4977.524,11.410
5029.312,15.267
5054.475,21.208
5099.275,14.447
5124.954,10.778
5146.626,5.815
5162.913,6.120
5174.409,7.100
5189.272,5.639
5203.302,5.449
5213.932,5.566
5224.996,5.608
5235.925,5.416
5246.685,5.690
5257.835,5.618
5268.703,5.830
5281.503,5.299
5292.759,5.611
5303.513,5.106
5314.078,5.199
5324.783,5.903
5336.149,5.624
5347.878,5.698
5359.478,15.005
5390.082,14.446
5418.494,16.998
5449.543,14.273
5477.978,14.577
5506.669,14.577
5536.264,14.998
5566.191,17.508
5598.286,13.949
5627.045,14.530
5655.558,13.998
5683.650,14.661
5712.340,14.096
5740.454,13.772
5763.939,9.524
5783.694,15.346
5818.478,17.856
5844.788,10.613
5867.114,10.446
5887.601,10.090
5907.865,9.772
5929.184,11.364
5955.738,18.371
5985.719,12.133
6008.852,13.324
6037.356,12.536
6080.475,14.340
6102.850,16.981
6135.575,14.028
6160.702,11.138
6180.245,5.648
6191.423,5.837
6203.196,12.450
6224.984,7.869
6239.461,7.052
6252.943,6.363
6265.804,6.624
6278.998,6.749
6292.511,7.011
6306.599,7.509
6320.459,6.919
6334.328,6.697
6348.312,6.812
6361.991,6.732
6375.569,6.533
6388.720,6.491
6402.011,6.537
6415.279,6.590
6428.583,6.638
6441.876,6.749
6455.060,6.802
6468.709,6.852
6482.073,7.147
6496.215,10.298
6513.742,7.979
6528.137,7.564
6542.626,8.311
6557.764,6.657
6571.050,6.848
6584.662,6.858
6598.172,6.651
6611.704,6.611
6624.850,6.623
6638.096,6.789
6651.554,7.115
6665.205,6.712
6678.519,6.810
6699.238,15.910
6729.466,17.010
6762.011,14.529
6790.306,18.703
6840.243,23.715
6880.741,16.601
6904.949,12.642
6937.312,20.569
6987.685,23.957
7037.548,13.192
7079.833,8.501
7107.896,8.933
7139.267,9.133
7158.177,6.512
7169.950,5.721
7181.053,5.142
7191.384,5.772
7202.564,5.247
7213.693,5.667
7224.964,5.426
7236.496,8.912
7250.912,5.290
7261.789,5.507
7274.306,5.430
7285.916,5.423
7296.932,7.070
7309.237,7.240
7331.662,17.367
7364.175,16.956
7397.278,18.573
7432.393,15.805
7466.328,16.749
7499.942,17.766
7535.193,17.560
7569.254,16.227
7603.004,17.624
7637.972,15.204
7669.220,15.780
7701.271,16.631
7737.352,11.113
7758.930,12.027
7781.351,11.487
7805.111,21.906
7850.602,16.709
7882.625,17.108
7912.560,15.702
7941.599,24.003
7999.649,9.243
8025.963,16.070
8063.728,18.567
8092.236,19.579
8126.905,37.476
8188.973,13.029
8210.048,8.206
8224.514,6.408
8236.853,5.456
8248.156,5.442
8259.287,6.525
8271.260,5.255
8282.119,5.389
8292.574,5.238
8303.295,5.239
8313.872,5.513
8324.605,5.500
8335.235,5.417
8346.482,5.221
8357.022,5.261
8367.357,5.173
8378.604,12.781
8404.364,12.670
8429.719,12.474
8454.694,12.608
8479.810,13.155
8507.245,15.439
8537.989,16.283
8570.431,13.179
8596.909,13.053
8622.679,13.017
8648.815,12.382
8673.891,12.431
8698.453,12.203
8722.816,12.555
8747.901,12.883
8773.558,13.077
8799.884,13.844
8838.647,27.649
8878.707,10.954
8899.851,9.906
8919.683,10.204
8939.857,10.101
8959.312,9.817
8982.101,21.415
9019.547,19.897
9051.677,15.825
9086.462,20.176
9121.788,17.636
9156.385,15.121
9180.331,8.649
9197.890,6.182
9210.044,6.062
9221.810,5.371
9232.897,5.303
9243.528,5.319
9254.102,5.077
9264.801,5.211
9275.260,5.317
9285.939,5.336
9296.643,5.909
9307.609,6.080
9318.799,6.140
9335.600,5.350
9346.063,5.442
9357.359,5.765
9370.195,5.324
9380.805,5.531
9392.466,7.850
9406.134,5.410
9417.059,6.342
9430.615,6.095
9442.314,5.508
9454.583,5.532
9466.468,5.300
9477.424,6.524
9489.933,6.342
9505.979,6.259
9518.035,5.541
9529.471,6.249
9541.969,7.555
9555.111,7.014
9568.590,5.928
9580.761,7.033
9593.138,5.808
9604.526,5.947
9617.173,5.425
9628.029,6.120
9640.645,5.815
9652.573,5.361
9663.952,5.960
9675.560,6.921
9688.092,6.307
9700.027,6.808
9712.972,5.951
9724.329,5.552
9736.550,5.201
9747.363,6.371
9759.283,6.359
9770.915,5.405
9783.329,5.374
9794.412,5.782
9805.651,5.716
9817.562,5.403
9841.131,14.042
9864.290,7.958
9881.911,8.948
9912.507,25.211
9955.540,22.246
9993.780,12.831
10027.714,15.968
10059.568,20.256
10094.507,10.892
10120.597,9.499
10136.768,6.989
10150.551,7.146
10165.220,6.953
10178.070,6.159
10189.813,8.508
10211.156,8.012
10225.806,6.346
10237.637,5.484
10248.566,5.093
10258.995,6.052
10281.804,12.926
10307.498,13.123
10333.345,12.525
10358.642,12.528
10384.622,12.921
10409.981,13.080
10436.078,14.252
10462.762,14.465
10489.976,12.628
10514.833,12.440
10539.677,13.520
10566.304,12.742
10591.252,12.658
10617.083,13.000
10642.907,13.413
10669.366,13.244
10695.520,12.741
10720.854,13.083
10746.653,12.959
10772.276,13.184
10797.977,12.806
10823.724,29.062
10870.140,27.414
10915.684,17.947
10943.587,17.854
10969.887,19.707
10999.690,15.516
11024.659,19.087
11059.684,19.792
11098.713,21.246
11141.879,13.175
11162.406,7.077
11176.784,5.607
11189.461,5.547
11201.679,6.053
11213.407,5.132
11223.802,5.659
11234.686,5.417
11245.652,5.812
11256.785,5.162
11267.380,5.203
11278.301,5.291
11289.138,5.515
11299.869,5.221
11310.314,5.374
11321.476,5.328
11333.848,5.451
11344.509,6.309
11357.902,5.404
11368.732,5.338
11379.358,5.718
11390.670,12.678
11417.148,12.590
11442.274,12.419
11467.055,12.396
11492.984,12.380
11517.265,12.849
11542.752,13.371
11568.522,12.270
11593.863,12.736
11618.918,12.781
11645.053,11.581
11664.866,6.835
11678.278,6.721
11691.467,6.128
11704.095,6.543
11716.921,6.524
11729.771,6.208
11742.260,6.238
11755.012,6.362
11767.560,6.341
11780.192,6.468
11792.926,6.349
11805.558,6.120
11818.027,6.243
11830.664,11.694
11850.737,21.036
11893.358,30.564
11939.634,26.034
11999.908,50.911
12063.794,29.687
12105.905,16.581
12129.691,6.981
12143.432,7.206
12157.711,7.037
12171.183,5.795
12182.268,5.415
12192.722,5.616
12204.447,5.351
12215.134,6.367
12234.966,13.755
12263.326,14.554
12290.787,14.735
12319.598,12.963
12345.146,13.803
12371.823,15.021
12401.246,13.577
12428.020,12.693
12453.575,13.087
12480.563,12.763
12506.197,12.764
12531.493,12.781
12557.843,13.077
12583.691,13.281
12609.835,13.256
12635.834,12.860
12661.559,13.306
12687.844,12.542
12713.204,12.586
12738.684,13.254
12765.108,12.401
12790.547,13.048
12816.241,13.007
12846.282,21.753
12881.066,15.250
12908.104,17.136
12939.700,25.573
12974.777,24.924
13019.547,19.522
13057.405,17.197
13089.232,22.352
13133.477,21.718
13164.198,6.718
13178.123,6.528
13190.153,6.015
13201.697,5.473
13212.564,4.978
13222.878,5.465
13234.024,5.245
13244.788,5.570
13255.969,5.316
13266.460,5.382
13277.623,5.509
13288.452,5.694
13299.595,5.697
13310.725,6.442
13322.595,5.632
13333.626,5.422
13344.659,5.587
13355.692,5.325
13366.552,5.184
13377.255,5.445
13388.147,5.597
13399.260,5.429
13410.189,5.852
13421.369,6.451
13443.914,14.734
13474.147,14.000
13502.304,14.767
13532.189,14.341
13563.411,15.354
13594.355,14.865
13623.047,13.958
13648.812,10.305
13669.462,16.532
13701.167,13.948
13726.725,8.078
13743.037,9.016
13760.796,8.008
13776.785,8.347
13792.955,8.023
13809.030,8.112
13824.816,7.971
13840.890,8.222
13874.953,13.214
13902.999,12.668
13930.567,9.589
13956.097,17.402
13995.755,22.852
14049.592,40.926
14103.335,19.399
14149.558,18.163
14184.332,9.681
14201.701,6.108
14214.571,6.173
14226.148,5.317
14236.592,5.565
14247.778,5.891
14259.042,5.624
14270.132,5.954
14292.241,14.377
14320.022,13.366
14345.990,13.002
14371.895,13.294
14398.244,13.204
14424.440,12.841
14450.106,13.488
14476.347,12.913
14501.911,12.901
14527.896,12.875
14553.911,12.971
14579.802,14.206
14608.804,13.447
14635.304,12.909
14660.791,14.664
14690.454,12.746
14716.004,15.066
14743.541,13.702
14770.760,12.899
14796.352,13.536
14822.408,12.364
14847.984,21.696
14892.403,20.347
14943.498,16.464
14985.346,8.583
15027.299,32.300
15078.693,19.930
15118.707,25.076
15168.514,13.078
15189.770,5.961
15201.617,5.989
15213.515,5.716
15224.305,5.445
15235.208,5.212
15245.673,5.535
15256.670,5.455
15267.474,5.524
15278.426,5.078
15289.195,5.634
15300.589,5.389
15311.291,5.332
15322.068,5.227
15332.633,5.643
15350.740,13.079
15376.496,13.245
15402.597,12.177
15427.406,12.306
15452.821,13.007
15478.998,14.288
15509.505,16.641
15542.633,16.168
15572.657,12.938
15600.127,14.563
15628.087,13.096
15655.393,12.996
15681.461,13.458
15713.161,15.634
15744.363,12.970
15769.548,14.323
15796.183,13.027
15822.489,12.921
15847.737,13.165
15885.932,18.294
15920.256,10.259
15955.637,18.990
15985.532,18.469
16018.296,17.314
16062.217,20.412
16095.677,24.764
16143.481,13.056
16175.745,9.148
16191.385,6.918
16205.173,7.257
16218.260,5.519
16228.920,5.178
16239.320,5.297
16250.014,5.381
16261.103,5.504
16271.849,6.007
16283.944,5.733
16295.545,5.408
16305.925,5.462
16316.616,5.333
16327.592,5.585
16338.283,5.190
16348.779,5.412
16359.362,5.457
16370.548,5.765
16381.831,5.317
16393.315,5.422
16404.392,5.674
16417.535,5.794
16428.696,5.424
16439.464,5.825
16450.720,5.863
16462.078,5.643
16473.293,5.305
16483.809,5.761
16494.800,5.398
16506.072,5.288
16516.733,5.435
16527.556,5.571
16538.353,6.016
16549.851,5.743
16561.035,6.171
16572.557,5.513
16583.495,5.185
16594.314,5.244
16604.830,5.494
16615.665,5.327
16626.322,5.281
16636.981,5.296
16647.383,5.407
16658.148,5.201
16668.492,5.278
16679.097,5.901
16690.146,5.458
16701.334,5.371
16712.477,5.601
16723.390,5.520
16734.090,5.114
16744.413,5.242
16755.158,5.572
16766.097,5.545
16776.993,5.725
16795.248,12.363
16820.189,12.719
16841.214,7.513
16856.872,12.361
16890.682,22.131
16931.353,24.302
16979.986,21.632
17019.657,22.472
17062.011,13.993
17094.049,12.636
17117.510,13.895
17140.988,15.246
17175.521,6.579
17187.635,6.124
17201.414,5.591
17212.944,6.539
17225.022,5.323
17236.014,5.471
17246.627,5.318
17257.568,5.699
17268.305,5.437
17278.957,5.957
17290.164,6.536
17309.860,16.730
17342.079,13.073
17367.489,12.456
17392.795,12.780
17418.149,12.692
17443.108,12.586
17468.526,12.401
17494.071,13.024
17520.902,17.158
17551.083,13.966
17577.659,13.840
17604.452,13.010
17631.292,13.387
17661.944,12.681
17689.211,16.005
17718.802,13.214
17744.836,12.593
17770.446,12.551
17795.447,12.201
17819.991,12.699
17845.361,12.239
17869.667,27.854
17925.201,18.634
17952.348,26.293
17994.981,22.636
18033.183,33.480
18083.663,17.947
18113.991,21.998
18149.328,17.676
18195.348,5.739
18207.309,6.373
18220.160,6.334
18232.761,6.149
18244.629,5.855
18255.925,5.502
18266.682,5.565
18277.958,11.380
18298.238,7.404
18312.931,7.893
18328.289,7.368
18343.000,7.728
18358.404,12.050
18382.746,13.447
18408.948,13.011
18434.950,13.093
18460.705,13.641
18488.704,14.034
18515.606,16.669
18544.733,12.287
18569.565,13.472
18596.773,13.421
18623.288,14.881
18650.988,12.622
18676.260,18.061
18708.478,13.157
18736.099,14.907
18763.631,12.349
18789.345,13.334
18815.227,12.556
18839.986,12.756
18864.964,12.967
18900.036,32.374
18958.033,16.756
19024.614,52.605
19089.418,26.231
19138.680,13.667
19171.703,18.389
19204.421,12.189
19228.720,7.014
19242.145,6.512
19260.846,8.830
19277.171,6.613
19289.807,5.540
19301.374,5.661
19312.581,5.645
19323.971,6.290
19336.176,5.735
19350.963,5.879
19362.385,5.480
19373.264,5.585
19384.266,6.001
19397.651,6.007
19409.306,7.849
19422.741,6.198
19441.809,13.905
19469.130,13.162
19494.683,13.464
19520.633,12.287
19545.209,12.833
19570.248,12.532
19595.227,12.778
19620.779,13.295
19646.692,13.168
19672.868,12.685
19698.164,12.857
19723.383,12.822
19748.899,12.344
19773.621,12.701
19798.487,12.763
19819.695,6.900
19832.623,5.663
19844.333,5.736
19855.475,6.116
19867.242,5.876
19879.025,5.648
19890.436,10.969
19918.986,11.427
19963.717,22.797
20003.332,22.113
20039.584,18.110
20093.220,18.337
20130.597,17.226
20171.754,12.619
20203.784,14.235
20225.927,7.713
20241.245,5.380
20252.538,5.340
20263.128,5.603
20274.190,8.978
20288.405,5.296
20299.160,5.461
20309.854,5.429
20320.393,5.368
20331.364,5.481
20341.978,5.554
20353.444,5.605
20364.536,5.282
20375.049,5.608
20385.981,5.518
20396.641,5.481
20407.443,5.455
20418.178,5.397
20429.145,5.223
20439.663,5.080
20450.334,5.176
20460.687,5.247
20471.427,14.304
20500.043,12.903
20526.326,12.351
20550.697,14.551
20580.817,13.795
20607.431,13.698
20634.946,12.359
20660.963,15.226
20690.856,12.318
20715.745,13.735
20743.098,9.555
20762.067,9.751
20781.516,9.309
20800.738,9.656
20819.486,9.532
20838.473,9.838
20857.632,9.722
20876.335,9.563
20906.463,23.573
20947.760,13.353
20975.846,20.066
21015.677,15.910
21040.746,15.184
21071.677,16.164
21108.060,19.831
21144.254,23.296
21187.540,19.079
21215.026,16.571
21251.008,16.363
21277.977,6.920
21290.185,5.264
21300.918,5.299
21311.589,5.136
21322.154,5.186
21333.522,13.016
21358.644,12.552
21384.228,12.736
21410.418,12.263
21435.416,12.612
21461.027,13.090
21488.501,12.983
21513.917,12.188
21538.103,12.631
21563.011,13.540
21589.515,12.402
21614.403,12.345
21640.265,13.003
21666.065,12.399
21690.852,12.626
21715.671,9.683
21735.287,9.737
21754.313,12.473
21779.213,12.485
21801.266,10.368
21820.904,9.577
21838.585,11.130
21860.686,15.077
21887.139,11.219
21915.885,15.301
21941.558,11.498
21966.713,29.046
22019.486,17.974
22062.246,27.804
22100.413,19.224
22129.290,22.460
22166.256,25.457
22201.284,10.532
22222.549,7.522
22237.426,7.176
22250.382,5.608
22261.269,5.575
22272.537,5.246
22283.188,5.610
22293.971,5.229
22304.604,8.263
22321.284,5.873
22333.033,5.125
22343.628,5.521
22354.278,5.335
22364.857,5.449
22375.451,5.214
22386.130,5.373
22396.851,5.350
22407.323,5.181
22417.736,5.761
22428.928,5.324
22439.490,5.737
22450.633,8.880
22468.315,5.803
22479.313,5.716
22490.563,5.108
22501.197,5.418
22511.975,5.401
22522.575,5.960
22533.817,5.149
22544.132,5.450
22554.798,5.542
22565.586,5.480
22576.414,5.661
22587.293,5.600
22598.141,5.521
22609.085,5.443
22619.513,5.640
22630.332,5.151
22640.693,5.387
22651.473,5.652
22662.468,5.447
22673.899,12.873
22698.862,12.923
22724.954,13.114
22750.301,8.273
22767.031,8.520
22787.721,10.214
22807.151,10.108
22826.604,10.604
22846.415,10.141
22868.109,10.158
22887.849,9.551
22907.286,15.562
22946.179,25.695
22990.729,20.724
23019.972,23.375
23051.926,23.714
23084.556,21.347
23114.514,13.344
23147.585,19.863
23179.297,12.294
23203.669,11.887
23228.053,12.473
23255.986,18.078
23286.128,6.037
23298.514,10.584
23316.158,5.519
23327.337,5.487
23338.245,5.914
23349.680,6.117
23361.572,5.412
23372.834,5.334
23383.460,5.036
23393.736,5.408
23404.646,5.364
23415.211,5.395
23426.412,13.237
23452.556,15.690
23482.430,13.337
23508.757,13.972
23536.562,12.107
23561.185,12.355
23586.588,13.062
23612.643,13.898
23639.355,13.360
23667.409,14.026
23695.538,15.453
23724.304,13.722
23751.182,12.641
23777.146,13.396
23803.135,13.803
23830.718,14.959
23858.904,12.730
23885.291,12.773
23910.655,19.650
23964.808,24.005
24017.806,12.059
24043.723,18.326
24090.644,16.821
24121.549,24.339
24160.228,19.452
24197.483,14.906
24251.554,20.179
24290.455,17.234
24318.373,9.969
24335.504,6.571
24348.693,5.862
24360.206,5.845
24371.281,5.879
24383.043,6.208
24394.526,6.023
24405.886,5.566
24418.706,5.406
24429.739,5.742
24440.975,5.553
24451.979,5.494
24463.418,5.134
24473.883,5.351
24484.665,5.473
24495.408,5.441
24505.914,5.262
24516.580,5.608
24527.438,5.394
24538.184,5.513
24549.352,5.307
24560.521,5.479
24571.340,5.257
24581.793,5.321
24592.483,5.519
24603.375,5.707
24614.346,5.824
24625.742,5.279
24636.910,5.509
24647.814,5.861
24659.097,5.326
24670.022,5.439
24680.973,5.413
24691.782,5.749
24703.010,5.836
24714.057,5.712
24725.086,5.440
24736.274,5.526
24747.171,5.529
24758.280,5.056
24768.915,5.382
24779.288,5.652
24790.269,5.406
24801.164,5.404
24812.551,5.200
24823.180,5.619
24834.082,5.366
24844.859,5.810
24864.379,16.598
24896.611,10.507
24916.662,6.658
24932.241,15.991
24956.744,10.975
24985.078,13.715
25018.356,14.722
25047.944,23.994
25087.550,20.532
25118.595,16.373
25151.403,14.890
25188.602,21.486
25236.069,12.077
25268.004,17.910
25301.485,14.279
25322.599,6.550
25336.670,8.091
25351.081,5.470
25362.482,13.996
25386.149,7.285
25400.831,7.626
25416.911,6.858
25430.949,7.731
25445.321,7.522
25460.315,6.629
25475.848,7.929
25490.950,6.969
25505.754,6.931
25520.931,7.018
25535.967,7.304
25561.890,15.962
25593.538,14.366
25621.855,14.097
25650.008,14.376
25678.338,14.005
25707.700,15.281
25740.940,15.870
25770.264,13.689
25797.867,14.017
25826.049,14.604
25855.111,14.980
25884.339,17.258
25915.351,14.570
25955.217,33.063
26002.702,12.428
26032.527,17.134
26065.082,19.229
26103.592,8.881
26135.942,8.752
26161.653,13.507
26196.188,12.910
26227.703,16.399
26261.893,8.804
26296.016,8.319
26315.392,7.623
26328.907,6.010
26347.553,9.156
26364.246,7.856
26379.943,8.074
26395.817,7.859
26411.695,7.951
26427.764,7.665
26443.339,8.395
26463.992,12.456
26489.734,13.144
26515.739,13.232
26541.421,12.390
26568.500,16.896
26604.892,16.045
26634.676,12.667
26660.078,13.172
26685.631,14.219
26713.260,13.689
26740.529,12.875
26766.298,13.085
26791.848,15.158
26819.175,12.698
26846.609,13.278
26871.989,13.208
26897.198,13.248
26930.319,25.303
26970.181,9.793
27004.279,13.349
27039.928,10.264
27066.273,13.844
27101.832,13.749
27135.772,20.665
27171.594,18.048
27209.102,34.486
27253.704,11.004
27281.423,7.627
27298.522,6.100
27310.852,12.510
27332.433,7.695
27347.829,11.150
27366.900,8.004
27383.006,8.141
27399.224,8.105
27415.139,8.051
27431.090,8.066
27447.387,8.021
27463.634,7.988
27479.741,7.773
27495.246,8.235
27511.290,8.141
27527.396,9.539
27544.844,8.546
27567.851,14.254
27595.734,14.828
27624.643,14.379
27653.397,13.965
27681.531,14.192
27710.150,14.884
27738.687,14.247
27763.011,10.044
27782.847,8.506
27799.190,7.828
27814.907,7.855
27830.973,8.255
27847.124,8.185
27863.659,8.508
27886.794,14.306
27914.683,8.919
27931.637,6.445
27944.575,13.680
27966.581,10.790
28015.878,30.403
28103.172,20.613
28143.640,27.970
28191.766,14.272
28239.598,10.409
28257.665,7.782
28270.977,5.890
28282.628,5.861
28294.048,5.279
28304.901,5.236
28315.509,5.264
28326.158,5.586
28337.157,5.111
28347.352,5.449
28358.518,5.582
28369.790,5.602
28380.863,5.605
28391.886,5.421
28402.765,5.847
28413.825,5.573
28425.623,8.017
28442.326,8.046
28456.286,5.516
28467.548,5.549
28478.641,5.594
28489.615,5.492
28500.950,5.515
28512.771,5.403
28523.471,5.523
28534.395,6.265
28546.680,8.847
28562.106,5.582
28572.772,5.579
28583.967,5.326
28594.619,5.338
28605.483,5.454
28616.743,5.192
28627.118,5.819
28638.181,5.290
28648.600,5.093
28658.660,5.360
28669.765,5.517
28680.666,5.597
28691.519,5.627
28702.745,5.610
28713.674,5.782
28724.729,6.548
28736.844,5.206
28747.536,5.190
28758.177,5.190
28768.524,5.158
28778.899,5.698
28789.804,5.430
28800.501,5.349
28814.099,8.005
28830.711,15.530
28859.156,13.317
28885.990,12.858
28911.350,12.838
28937.435,13.209
28975.845,27.788
29025.548,18.058
29063.625,20.997
29118.650,8.968
29143.473,63.713
29223.746,22.366
29257.175,10.358
29277.821,7.517
29291.551,5.832
29307.961,5.498
29318.999,6.038
29344.334,15.078
29374.254,13.991
29402.283,13.897
29430.794,14.296
29459.065,14.614
29487.672,13.536
29515.371,14.075
29543.073,15.100
29572.105,14.963
29601.313,14.381
29632.623,19.415
29666.999,14.372
29695.533,11.196
29714.421,6.574
29727.091,5.498
29737.967,7.487
29750.771,5.486
29761.326,5.246
29772.028,5.640
29783.175,5.337
29793.966,5.199
29804.351,5.177
29814.998,6.066
29826.585,5.147
29837.092,6.016
29848.545,5.733
29859.455,5.471
29870.192,5.137
29880.548,5.205
29890.778,5.684
29901.747,5.259
29912.527,5.458
29923.492,5.189
29935.899,5.518
29946.674,5.754
29957.920,5.115
29978.664,29.217
30031.830,20.200
30098.713,16.034
30148.421,24.897
30195.439,24.392
30232.169,10.403
30249.135,5.334
30259.865,5.793
30271.317,5.807
30284.337,5.896
30295.474,5.484
30306.388,5.293
30317.284,5.405
30328.617,5.263
30339.291,5.199
30349.871,5.303
30360.499,5.636
30371.257,5.272
30381.685,5.590
30392.862,5.389
30403.514,5.188
30414.055,5.385
30425.300,5.492
30436.254,5.849
30447.370,5.381
30458.103,5.147
30468.255,5.257
30479.046,5.543
30489.987,5.127
30500.798,5.177
30511.168,5.538
30522.074,5.220
30533.122,5.258
30544.429,5.295
30555.275,5.592
30566.306,5.458
30577.333,5.395
30588.438,5.453
30599.387,5.715
30617.706,12.887
30643.903,13.224
30669.830,12.970
30695.463,13.118
30721.116,12.875
30746.162,11.236
30767.456,12.088
30789.530,7.753
30805.136,7.913
30821.105,8.046
30836.746,7.823
30850.714,5.897
30862.330,5.867
30874.093,5.897
30885.778,5.563
30897.174,6.288
30916.986,10.568
30941.354,8.539
30957.956,8.319
30983.888,11.952
31023.560,19.759
31059.416,16.271
31093.523,16.482
31130.351,17.342
31157.340,18.728
31195.567,13.914
31230.362,15.555
31258.111,10.330
31277.911,5.371
31288.866,5.301
31299.834,6.729
31312.478,5.788
31323.515,5.541
31334.157,5.425
31345.332,5.259
31356.169,5.693
31367.081,5.373
31377.948,5.467
31388.879,5.076
31399.309,5.223
31409.942,5.240
31420.665,5.326
31431.391,5.484
31442.150,5.423
31452.825,5.106
31463.471,5.200
31474.114,5.357
31484.872,5.251
31495.874,12.259
31520.365,13.533
31546.514,12.663
31571.893,12.974
31597.777,13.131
31623.438,13.474
31649.390,12.942
31674.560,12.389
31699.881,12.976
31725.208,13.230
31750.942,14.488
31778.275,12.748
31803.288,12.504
31828.248,13.625
31854.663,12.685
31879.776,13.200
31904.994,8.240
31919.663,6.131
31931.242,5.615
31941.870,5.069
31952.284,5.531
31963.047,5.653
31992.813,19.905
32031.816,22.128
32070.871,29.020
32139.537,20.286
32194.858,26.835
32234.400,8.475
32265.718,10.573
32283.002,9.459
32299.188,7.396
32313.381,7.345
32326.788,6.837
32339.866,5.777
32360.390,8.073
32374.449,5.733
32385.786,5.551
32396.470,5.475
32407.479,5.484
32418.238,5.233
32428.714,5.252
32439.197,5.508
32449.933,5.717
32461.275,5.609
32472.111,5.675
32482.956,5.289
32493.606,5.523
32504.616,5.404
32515.117,5.168
32525.967,5.222
32536.841,5.317
