timestamp_milli,exec_time_milli
1869.407,5.071
1874.482,5.193
1879.677,4.962
1884.643,5.265
1889.910,4.513
1894.426,4.749
1899.178,5.027
1904.208,5.031
1909.242,4.920
1914.164,5.010
1919.176,4.709
1923.889,4.567
1928.459,4.918
1933.380,5.190
1938.573,4.666
1943.241,4.954
1948.198,5.088
1953.291,5.208
1958.501,5.217
1963.720,4.807
1968.530,5.205
1973.737,4.840
1978.581,4.856
1983.439,5.087
1988.529,4.886
1993.418,4.926
1998.347,5.265
2003.614,4.635
2008.252,4.935
2013.190,5.145
2018.339,4.706
2023.048,4.702
2027.752,5.043
2032.798,4.965
2037.765,4.714
2042.481,4.534
2047.018,4.730
2051.751,4.653
2056.407,4.706
2061.117,4.666
2065.786,4.739
2070.528,5.189
2075.720,4.733
2080.455,5.036
2085.494,4.607
2090.103,4.628
2094.734,4.547
2099.283,4.742
2104.029,4.680
2108.712,4.726
2113.442,4.631
2118.075,4.667
2122.745,4.733
2127.482,4.797
2132.282,4.924
2137.209,4.832
2142.044,4.797
2146.844,4.866
2151.712,4.686
2156.401,4.957
2161.360,4.884
2166.247,4.746
2170.995,4.913
2175.910,4.697
2180.610,4.828
2185.441,4.835
2190.278,4.742
2195.023,4.645
2199.671,4.868
2204.541,4.741
2209.285,4.784
2214.073,4.617
2218.693,4.808
2223.504,4.765
2228.272,4.890
2233.166,4.729
2237.898,4.932
2242.833,4.788
2247.623,4.822
2252.448,4.865
2257.315,4.569
2261.886,4.915
2266.804,4.787
2271.593,4.902
2276.497,4.928
2281.428,4.622
2286.053,4.749
2290.805,4.853
2295.661,4.717
2300.382,4.687
2305.073,4.868
2309.944,4.780
2314.726,4.537
2319.266,4.861
2324.132,5.168
2329.302,4.775
2334.080,4.703
2338.786,4.782
2343.571,4.892
2348.465,4.931
2353.399,4.700
2358.102,4.689
2362.793,4.655
2367.451,4.762
2372.215,4.713
2376.931,4.687
2381.620,4.696
2386.319,4.768
2391.091,4.742
2395.837,5.255
2401.095,14.781
2415.880,8.684
2424.567,9.162
2433.733,10.136
2443.872,9.946
2453.821,10.031
2463.856,9.868
2473.728,30.859
2504.593,13.917
2518.513,10.659
2529.175,10.324
2539.503,16.483
2555.989,10.116
2566.108,10.350
2576.461,15.337
2591.801,10.145
2601.949,10.072
2612.025,10.081
2622.108,27.817
2649.928,10.907
2660.839,10.535
2671.378,9.971
2681.352,10.541
2691.897,10.334
2702.235,22.728
2724.970,17.813
2742.786,22.358
2765.147,30.559
2795.710,12.793
2808.512,8.566
2817.082,13.385
2830.470,8.318
2838.791,6.354
2845.149,7.413
2852.566,5.270
2857.838,5.003
2862.844,4.931
2867.779,4.946
2872.728,5.192
2877.924,4.914
2882.840,4.899
2887.742,4.784
2892.529,7.196
2899.727,8.106
2907.836,5.092
2912.932,5.253
2918.187,6.200
2924.390,5.381
2929.774,5.099
2934.877,5.672
2940.552,4.939
2945.495,4.970
2950.468,5.049
2955.520,5.141
2960.663,4.846
2965.511,5.096
2970.610,5.272
2975.884,4.797
2980.685,5.007
2985.694,4.806
2990.503,5.096
2995.601,4.984
3000.587,4.910
3005.500,4.982
3010.486,4.952
3015.440,4.722
3020.165,5.854
3026.021,6.656
3032.681,7.073
3039.757,5.378
3045.139,5.004
3050.145,4.982
3055.131,4.952
3060.085,5.389
3065.477,5.172
3070.652,5.339
3075.995,4.889
3080.887,5.046
3085.936,4.977
3090.916,4.891
3095.811,4.937
3100.751,4.988
3105.742,4.780
3110.524,4.741
3115.269,4.933
3120.204,4.928
3125.136,4.963
3130.102,4.694
3134.798,5.036
3139.837,5.821
3145.661,9.037
3154.703,6.579
3161.284,4.781
3166.069,5.239
3171.311,4.968
3176.282,5.273
3181.558,4.907
3186.467,4.794
3191.264,4.908
3196.175,4.793
3200.971,4.866
3205.839,5.176
3211.019,4.851
3215.873,4.768
3220.643,5.373
3226.019,5.012
3231.034,4.852
3235.888,5.123
3241.014,4.693
3245.710,4.692
3250.405,5.516
3255.923,4.911
3260.838,5.016
3265.857,4.796
3270.656,4.577
3275.236,4.711
3279.951,4.876
3284.829,4.810
3289.642,4.782
3294.427,4.694
3299.123,4.787
3303.913,4.671
3308.588,4.744
3313.335,4.713
3318.051,4.913
3322.967,4.734
3327.704,4.647
3332.354,4.795
3337.151,4.579
3341.733,4.862
3346.597,4.688
3351.288,5.072
3356.363,4.629
3360.994,4.642
3365.639,4.774
3370.416,4.795
3375.214,4.756
3379.974,4.833
3384.810,4.740
3389.552,9.339
3398.894,14.792
3413.691,18.491
3432.185,51.577
3483.766,27.690
3511.460,40.082
3551.545,17.814
3569.362,30.233
3599.598,7.870
3607.472,24.148
3631.623,7.893
3639.519,15.848
3655.370,10.937
3666.310,10.247
3676.560,10.830
3687.393,11.438
3698.835,10.204
3709.043,6.324
3715.371,7.386
3722.760,4.789
3727.552,4.934
3732.490,5.041
3737.534,4.855
3742.392,4.868
3747.266,4.923
3752.192,4.727
3756.922,4.671
3761.595,4.785
3766.386,4.901
3771.290,4.706
3775.998,4.649
3780.650,4.878
3785.531,4.768
3790.302,5.069
3795.374,5.138
3800.516,4.916
3805.434,4.762
3810.198,4.706
3814.906,4.694
3819.603,4.789
3824.395,4.546
3828.944,4.880
3833.827,4.750
3838.579,4.664
3843.245,4.753
3848.001,4.622
3852.626,4.698
3857.328,5.152
3862.483,4.977
3867.463,5.343
3872.810,4.810
3877.623,4.744
3882.371,5.385
3887.760,4.659
3892.422,5.096
3897.521,5.216
3902.740,5.089
3907.832,4.705
3912.540,4.914
3917.460,4.799
3922.261,4.976
3927.239,4.702
3931.945,5.802
3937.749,7.210
3944.963,5.621
3950.587,5.104
3955.694,4.911
3960.608,4.817
3965.429,5.135
3970.567,4.798
3975.368,5.039
3980.410,4.858
3985.271,4.841
3990.114,4.802
3994.920,4.631
3999.554,5.149
4004.706,4.734
4009.443,4.776
4014.221,5.068
4019.293,4.735
4024.031,4.986
4029.020,4.801
4033.824,5.051
4038.878,5.061
4043.943,4.728
4048.673,5.061
4053.737,4.795
4058.536,4.927
4063.466,4.849
4068.317,4.907
4073.227,4.594
4077.824,4.842
4082.669,5.201
4087.873,5.070
4092.946,4.658
4097.608,5.284
4102.894,4.553
4107.451,5.012
4112.466,5.065
4117.534,4.745
4122.281,4.954
4127.237,4.896
4132.136,4.968
4137.107,4.929
4142.038,4.801
4146.843,4.988
4151.834,5.239
4157.075,4.767
4161.846,4.758
4166.607,4.995
4171.606,5.060
4176.669,4.878
4181.549,4.918
4186.470,4.769
4191.242,4.956
4196.202,4.826
4201.032,5.087
4206.121,4.847
4210.970,4.796
4215.770,5.140
4220.913,4.628
4225.544,4.929
4230.476,4.839
4235.317,4.857
4240.177,4.722
4244.901,4.766
4249.671,5.082
4254.756,5.135
4259.894,4.670
4264.566,5.143
4269.712,4.600
4274.315,4.939
4279.257,4.857
4284.117,5.182
4289.302,4.651
4293.954,4.850
4298.808,5.060
4303.871,4.764
4308.638,4.965
4313.606,5.350
4318.958,4.794
4323.755,5.048
4328.806,4.777
4333.586,5.060
4338.648,4.668
4343.318,4.634
4347.954,5.261
4353.223,5.016
4358.242,4.594
4362.840,4.934
4367.776,5.187
4372.966,4.741
4377.709,4.915
4382.626,5.009
4387.638,4.874
4392.516,4.984
4397.502,5.055
4402.560,5.140
4407.703,12.688
4420.395,10.171
4430.569,5.769
4436.341,7.406
4443.751,11.585
4455.338,10.668
4466.010,24.248
4490.261,10.823
4501.088,26.585
4527.676,24.241
4551.921,24.014
4575.938,11.609
4587.550,22.512
4610.066,13.678
4623.747,14.996
4638.746,16.277
4655.026,28.995
4684.024,9.671
4693.698,13.884
4707.586,21.105
4728.694,6.869
4735.567,7.508
4743.078,6.620
4749.701,5.499
4755.203,5.587
4760.793,5.630
4766.426,5.655
4772.084,5.158
4777.245,16.403
4793.650,7.996
4801.650,5.610
4807.263,5.133
4812.399,6.815
4819.217,5.025
4824.246,5.114
4829.363,5.102
4834.468,4.647
4839.117,4.933
4844.053,4.879
4848.934,4.742
4853.678,4.799
4858.481,4.626
4863.109,5.125
4868.237,6.495
4874.735,5.478
4880.216,7.821
4888.043,6.718
4894.764,5.076
4899.843,5.496
4905.341,5.073
4910.417,5.147
4915.568,5.129
4920.700,5.515
4926.218,4.913
4931.134,5.016
4936.152,5.105
4941.260,4.928
4946.190,4.962
4951.154,5.092
4956.249,4.847
4961.099,4.828
4965.929,4.964
4970.895,4.850
4975.748,4.889
4980.639,4.943
4985.585,4.912
4990.501,4.892
4995.396,5.130
5000.530,5.190
5005.724,4.866
5010.593,4.695
5015.291,4.834
5020.127,4.814
5024.944,4.820
5029.766,4.876
5034.647,4.850
5039.499,5.047
5044.549,4.925
5049.477,5.044
5054.523,4.597
5059.122,4.693
5063.818,4.750
5068.570,5.286
5073.859,5.025
5078.887,5.165
5084.055,4.660
5088.718,4.912
5093.634,4.994
5098.630,5.020
5103.652,4.974
5108.629,5.142
5113.775,4.959
5118.736,4.908
5123.647,5.036
5128.688,4.976
5133.667,4.818
5138.488,5.005
5143.496,4.841
5148.341,4.675
5153.018,4.597
5157.617,4.844
5162.463,4.587
5167.053,4.704
5171.760,4.803
5176.565,4.559
5181.127,4.870
5185.999,4.774
5190.776,4.744
5195.523,4.937
5200.464,5.047
5205.514,4.834
5210.352,5.030
5215.384,4.811
5220.198,4.504
5224.704,4.743
5229.450,4.646
5234.099,4.551
5238.652,4.853
5243.508,4.748
5248.259,4.756
5253.018,4.817
5257.838,4.768
5262.610,4.629
5267.242,4.731
5271.976,4.648
5276.627,4.731
5281.360,4.598
5285.962,4.712
5290.676,4.581
5295.259,4.579
5299.840,4.710
5304.552,4.803
5309.358,5.120
5314.481,8.445
5322.930,5.642
5328.575,4.966
5333.543,4.797
5338.342,4.784
5343.129,4.820
5347.953,4.840
5352.795,4.730
5357.529,4.998
5362.529,4.741
5367.273,5.043
5372.318,4.648
5376.969,4.726
5381.698,4.628
5386.329,4.667
5390.999,4.886
5395.888,5.887
5401.779,7.438
5409.219,8.763
5417.986,45.505
5463.494,24.052
5487.550,8.799
5496.352,17.860
5514.215,9.027
5523.246,28.906
5552.156,23.886
5576.046,20.312
5596.361,23.202
5619.566,12.628
5632.198,20.123
5652.324,7.807
5660.135,23.423
5683.561,13.699
5697.263,22.506
5719.773,13.297
5733.073,13.769
5746.845,6.386
5753.235,5.590
5758.829,5.856
5764.688,6.415
5771.110,6.110
5777.222,5.208
5782.434,4.954
5787.390,4.759
5792.152,5.003
5797.158,4.995
5802.156,4.793
5806.952,5.210
5812.165,4.719
5816.887,5.046
5821.935,5.046
5826.984,5.123
5832.109,4.948
5837.060,5.080
5842.142,4.973
5847.117,4.750
5851.869,5.815
5857.688,14.925
5872.616,7.478
5880.097,5.248
5885.348,5.012
5890.362,5.081
5895.446,5.136
5900.585,4.983
5905.570,5.080
5910.654,5.687
5916.343,4.974
5921.319,4.816
5926.139,4.970
5931.111,4.712
5935.825,4.793
5940.622,5.097
5945.721,4.868
5950.592,4.717
5955.311,5.165
5960.478,5.055
5965.538,4.837
5970.378,5.006
5975.387,4.788
5980.179,5.101
5985.283,5.340
5990.626,7.259
5997.888,7.269
6005.163,7.062
6012.229,4.939
6017.171,5.207
6022.380,4.978
6027.361,5.197
6032.560,4.962
6037.525,5.201
6042.728,5.411
6048.143,5.095
6053.241,5.247
6058.491,4.747
6063.241,4.837
6068.081,4.779
6072.863,5.113
6077.979,4.824
6082.806,5.063
6087.872,4.797
6092.672,5.104
6097.779,4.832
6102.613,4.775
6107.390,4.780
6112.173,4.942
6117.119,4.841
6121.962,5.078
6127.044,4.845
6131.894,8.815
6140.712,6.991
6147.705,5.058
6152.767,6.617
6159.386,5.065
6164.454,5.335
6169.791,4.931
6174.725,4.827
6179.554,4.973
6184.532,5.059
6189.594,5.561
6195.159,5.089
6200.250,5.592
6205.846,4.867
6210.715,4.559
6215.277,4.639
6219.918,4.846
6224.767,4.894
6229.663,4.750
6234.416,4.703
6239.121,4.655
6243.780,4.736
6248.519,4.865
6253.387,4.474
6257.863,4.565
6262.431,4.579
6267.014,4.766
6271.782,4.937
6276.722,4.950
6281.675,5.523
6287.201,4.876
6292.080,4.703
6296.785,4.956
6301.743,5.055
6306.801,4.862
6311.666,4.783
6316.452,5.430
6321.885,4.748
6326.637,4.760
6331.400,4.757
6336.160,5.114
6341.277,4.889
6346.174,4.813
6350.990,4.774
6355.766,4.764
6360.533,4.594
6365.129,4.619
6369.752,4.687
6374.441,5.092
6379.535,4.798
6384.336,4.646
6388.985,4.776
6393.764,4.863
6398.629,4.745
6403.378,4.770
6408.150,4.541
6412.694,10.874
6423.571,9.864
6433.438,6.662
6440.104,7.888
6447.994,7.964
6455.962,8.423
6464.387,8.459
6472.849,8.486
6481.338,19.329
6500.670,14.883
6515.557,26.591
6542.151,23.009
6565.163,16.849
6582.015,37.546
6619.564,9.349
6628.917,30.660
6659.581,8.486
6668.069,18.023
6686.095,8.014
6694.112,27.512
6721.628,5.830
6727.461,6.476
6733.940,6.794
6740.738,13.213
6753.955,9.087
6763.044,5.174
6768.220,5.457
6773.681,5.405
6779.089,4.895
6783.990,4.754
6788.748,5.049
6793.800,4.860
6798.663,4.935
6803.601,4.840
6808.443,4.716
6813.164,5.011
6818.178,4.800
6822.980,4.846
6827.828,4.657
6832.488,4.757
6837.247,4.843
6842.092,4.829
6846.923,4.750
6851.676,4.898
6856.577,4.648
6861.229,5.856
6867.088,19.720
6886.812,6.830
6893.645,5.035
6898.684,4.675
6903.361,4.613
6907.977,4.716
6912.695,4.916
6917.614,4.706
6922.326,4.673
6927.001,4.800
6931.804,4.835
6936.642,4.791
6941.435,4.676
6946.114,4.702
6950.819,4.823
6955.644,4.601
6960.248,4.748
6965.000,4.733
6969.736,5.031
6974.771,4.830
6979.603,4.930
6984.536,4.765
6989.303,4.632
6993.938,4.781
6998.722,4.646
7003.370,4.797
7008.171,4.835
7013.008,4.676
7017.687,4.922
7022.612,4.731
7027.346,4.708
7032.057,4.549
7036.609,4.591
7041.203,5.054
7046.259,4.602
7050.868,4.737
7055.607,5.434
7061.044,8.936
7069.985,4.996
7074.983,4.697
7079.682,4.873
7084.559,4.776
7089.337,4.760
7094.100,4.882
7098.984,4.950
7103.937,4.576
7108.515,4.773
7113.292,4.747
7118.042,4.822
7122.867,4.646
7127.517,4.990
7132.510,4.764
7137.276,4.751
7142.030,4.799
7146.832,4.883
7151.717,4.714
7156.434,4.534
7160.971,4.635
7165.609,4.768
7170.380,4.867
7175.250,4.684
7179.937,4.612
7184.552,5.097
7189.652,4.615
7194.270,4.731
7199.004,4.962
7203.968,4.555
7208.532,4.827
7213.361,4.571
7217.936,4.698
7222.636,4.825
7227.464,4.626
7232.094,4.719
7236.815,4.664
7241.481,4.672
7246.156,4.645
7250.803,4.951
7255.756,5.035
7260.794,4.608
7265.405,4.791
7270.199,4.878
7275.080,4.584
7279.667,4.663
7284.334,4.736
7289.072,4.846
7293.921,4.654
7298.578,4.611
7303.193,4.927
7308.122,4.699
7312.823,4.754
7317.579,4.693
7322.275,4.715
7326.993,4.762
7331.758,4.594
7336.355,4.954
7341.313,4.697
7346.012,4.808
7350.822,4.840
7355.665,4.696
7360.365,4.763
7365.130,4.880
7370.012,4.958
7374.973,4.779
7379.754,4.783
7384.540,4.579
7389.121,4.574
7393.698,4.829
7398.529,4.756
7403.288,4.701
7407.990,4.884
7412.877,4.631
7417.509,15.545
7433.059,7.916
7440.978,7.555
7448.537,7.940
7456.480,7.963
7464.446,7.761
7472.210,7.814
7480.027,7.917
7487.947,8.057
7496.007,8.235
7504.245,8.355
7512.602,21.861
7534.467,21.317
7555.787,20.299
7576.090,17.571
7593.664,10.887
7604.554,10.466
7615.023,10.636
7625.662,10.723
7636.389,10.687
7647.079,10.084
7657.168,10.723
7667.894,10.584
7678.481,10.616
7689.101,10.699
7699.803,10.679
7710.485,10.038
7720.526,12.109
7732.638,10.776
7743.418,13.835
7757.256,8.913
7766.173,8.561
7774.737,9.438
7784.178,9.174
7793.356,7.549
7800.908,7.664
7808.576,6.851
7815.430,5.690
7821.122,4.767
7825.891,4.755
7830.649,5.135
7835.788,4.864
7840.655,5.153
7845.811,4.842
7850.656,4.746
7855.406,4.799
7860.208,4.547
7864.758,5.345
7870.107,5.112
7875.223,4.903
7880.128,4.653
7884.783,4.769
7889.555,4.756
7894.315,4.719
7899.037,5.042
7904.081,4.737
7908.820,4.735
7913.557,4.727
7918.288,6.599
7924.890,8.510
7933.405,7.984
7941.392,5.277
7946.672,5.313
7951.988,4.916
7956.907,5.190
7962.099,5.680
7967.782,5.739
7973.524,4.902
7978.430,4.748
7983.180,5.095
7988.278,5.239
7993.519,4.794
7998.315,4.840
8003.157,4.853
8008.014,4.689
8012.706,4.877
8017.586,4.925
8022.514,5.174
8027.691,4.774
8032.467,5.037
8037.506,4.932
8042.442,4.901
8047.345,4.808
8052.157,5.189
8057.348,4.816
8062.168,4.760
8066.930,4.766
8071.699,5.038
8076.739,5.063
8081.804,5.027
8086.835,4.954
8091.791,4.813
8096.607,4.931
8101.542,5.192
8106.737,4.965
8111.705,4.992
8116.700,4.903
8121.606,4.848
8126.457,4.724
8131.185,5.073
8136.261,4.788
8141.052,4.903
8145.958,4.983
8150.944,4.977
8155.923,4.716
8160.642,4.987
8165.632,4.902
8170.536,5.279
8175.818,4.988
8180.809,5.019
8185.834,4.776
8190.613,4.849
8195.465,5.090
8200.558,5.116
8205.677,4.691
8210.370,4.671
8215.044,4.732
8219.778,4.711
8224.491,4.740
8229.234,4.698
8233.936,4.897
8238.836,4.667
8243.505,4.792
8248.300,4.744
8253.047,4.772
8257.822,4.974
8262.799,4.598
8267.399,4.816
8272.217,4.582
8276.803,4.546
8281.352,4.725
8286.080,4.675
8290.758,4.753
8295.513,4.783
8300.299,4.857
8305.158,4.767
8309.929,4.751
8314.682,4.661
8319.346,4.671
8324.021,4.855
8328.879,4.818
8333.699,4.779
8338.480,4.785
8343.268,4.643
8347.915,4.759
8352.676,4.655
8357.333,4.613
8361.950,4.726
8366.678,4.652
8371.333,4.640
8375.975,4.607
8380.586,4.793
8385.383,4.725
8390.111,4.778
8394.892,4.712
8399.606,4.829
8404.439,4.960
8409.402,5.133
8414.537,4.619
8419.158,12.257
8431.419,9.380
8440.809,9.513
8450.326,28.935
8479.263,12.851
8492.118,27.468
8519.589,11.895
8531.487,32.059
8563.549,24.057
8587.610,17.146
8604.759,21.700
8626.462,22.912
8649.376,26.178
8675.557,11.607
8687.167,24.071
8711.241,14.362
8725.607,8.183
8733.794,6.386
8740.182,5.044
8745.228,5.244
8750.475,9.168
8759.646,5.306
8764.955,5.289
8770.246,5.374
8775.623,5.427
8781.052,4.838
8785.893,4.986
8790.882,4.923
8795.809,4.902
8800.714,4.958
8805.675,4.545
8810.222,4.558
8814.783,5.060
8819.846,4.781
8824.630,4.867
8829.499,4.663
8834.165,4.586
8838.754,4.757
8843.514,4.870
8848.388,4.675
8853.066,4.845
8857.913,4.822
8862.738,4.682
8867.424,4.777
8872.203,4.903
8877.110,4.734
8881.846,4.732
8886.582,4.925
8891.511,4.758
8896.272,4.727
8901.002,5.002
8906.008,4.733
8910.744,4.730
8915.478,4.682
8920.163,4.869
8925.036,4.675
8929.714,5.800
8935.517,4.759
8940.278,4.990
8945.270,4.753
8950.027,4.854
8954.884,4.753
8959.640,4.624
8964.267,4.695
8968.964,5.044
8974.011,4.764
8978.778,4.740
8983.520,4.841
8988.364,4.702
8993.069,4.719
8997.791,4.844
9002.638,4.699
9007.339,4.767
9012.109,4.905
9017.017,4.820
9021.839,4.591
9026.433,4.617
9031.052,4.771
9035.827,4.796
9040.626,4.765
9045.395,4.682
9050.079,4.761
9054.844,4.993
9059.839,4.742
9064.584,4.699
9069.287,5.721
9075.011,5.575
9080.590,7.463
9088.056,4.881
9092.939,4.800
9097.741,4.911
9102.656,4.862
9107.522,4.870
9112.394,5.071
9117.467,4.786
9122.256,4.780
9127.039,4.703
9131.745,5.440
9137.188,4.976
9142.167,4.977
9147.147,5.082
9152.232,4.753
9156.988,5.016
9162.008,4.672
9166.682,4.541
9171.226,4.774
9176.002,4.772
9180.777,4.793
9185.572,4.667
9190.242,4.673
9194.917,4.671
9199.590,4.838
9204.431,4.706
9209.140,4.803
9213.946,4.770
9218.718,4.712
9223.433,4.625
9228.060,4.774
9232.837,4.867
9237.706,4.558
9242.267,4.754
9247.025,4.684
9251.712,4.667
9256.382,4.827
9261.211,4.625
9265.839,4.717
9270.558,4.696
9275.258,4.705
9279.965,4.714
9284.682,4.577
9289.262,4.763
9294.027,5.002
9299.032,5.132
9304.168,4.579
9308.750,4.638
9313.391,4.907
9318.301,4.752
9323.055,4.770
9327.828,4.692
9332.523,4.675
9337.201,4.857
9342.062,4.748
9346.813,4.779
9351.595,4.718
9356.316,4.969
9361.289,4.777
9366.069,4.546
9370.618,4.758
9375.379,4.765
9380.148,4.753
9384.905,4.683
9389.590,4.694
9394.287,4.830
9399.120,4.827
9403.950,4.626
9408.579,4.711
9413.294,4.604
9417.901,4.783
9422.687,7.972
9430.662,19.469
9450.134,8.133
9458.271,6.304
9464.578,6.807
9471.388,5.751
9477.144,6.129
9483.277,5.903
9489.183,8.908
9498.096,7.228
9505.328,10.336
9515.667,10.376
9526.047,12.628
9538.679,10.184
9548.866,10.760
9559.629,10.061
9569.693,10.007
9579.704,9.862
9589.569,9.914
9599.486,10.046
9609.535,10.305
9619.844,17.474
9637.322,15.890
9653.215,12.108
9665.326,18.579
9683.912,21.298
9705.212,13.647
9718.862,19.709
9738.574,16.465
9755.042,19.077
9774.123,7.738
9781.864,6.646
9788.513,5.071
9793.587,5.391
9798.981,5.724
9804.708,5.545
9810.256,5.409
9815.669,4.949
9820.621,4.810
9825.435,4.835
9830.273,4.671
9834.948,4.828
9839.778,4.597
9844.377,4.811
9849.191,5.021
9854.215,4.769
9858.987,4.729
9863.719,4.757
9868.479,4.655
9873.136,4.640
9877.778,4.554
9882.335,4.672
9887.009,4.739
9891.751,4.580
9896.336,4.632
9900.970,4.657
9905.631,4.722
9910.355,4.569
9914.927,4.840
9919.769,4.727
9924.499,4.891
9929.392,4.599
9933.994,4.679
9938.676,4.708
9943.388,4.971
9948.362,4.704
9953.069,4.865
9957.937,4.752
9962.692,4.949
9967.644,4.775
9972.424,8.175
9980.606,6.876
9987.485,4.667
9992.154,4.718
9996.876,4.844
10001.722,4.747
10006.472,4.692
10011.166,4.670
10015.839,4.858
10020.699,4.842
10025.544,4.837
10030.384,4.747
10035.134,4.770
10039.907,4.691
10044.601,4.706
10049.309,4.859
10054.172,4.677
10058.867,4.684
10063.553,4.631
10068.186,4.673
10072.863,5.200
10078.066,4.808
10082.876,4.763
10087.642,4.623
10092.268,5.234
10097.505,4.854
10102.361,4.738
10107.102,4.743
10111.848,4.613
10116.464,4.909
10121.375,4.753
10126.131,5.074
10131.209,4.689
10135.900,4.742
10140.645,4.721
10145.370,4.705
10150.078,4.830
10154.911,5.075
10159.988,4.731
10164.722,5.069
10169.795,4.713
10174.517,5.103
10179.623,4.965
10184.590,4.943
10189.536,5.123
10194.663,4.806
10199.472,4.969
10204.443,4.856
10209.303,5.036
10214.341,5.296
10219.640,4.922
10224.565,4.991
10229.565,4.875
10234.443,5.235
10239.680,4.724
10244.406,5.121
10249.531,5.213
10254.747,5.056
10259.806,5.750
10265.559,4.962
10270.525,4.782
10275.310,5.179
10280.492,5.060
10285.555,4.841
10290.399,4.702
10295.104,5.043
10300.150,5.098
10305.252,4.893
10310.148,4.733
10314.883,4.772
10319.658,5.261
10324.927,4.986
10329.915,5.247
10335.165,4.732
10339.900,4.588
10344.491,4.839
10349.332,4.895
10354.230,4.763
